chap_num,para_num,sent_num,token_num,token_str,term_str
24,11,2,7,I,i
24,11,2,8,am,am
24,11,2,9,particularly,particularly
24,11,2,10,observant,observant
24,11,2,11,or,or
24,11,2,12,quick,quick
24,11,2,13,sighted,sighted
24,11,2,14,in,in
24,11,2,15,general,general
24,11,2,16,but,but
24,11,2,17,in,in
24,11,2,18,such,such
24,11,2,19,a,a
24,11,2,20,case,case
24,11,2,21,I,i
24,11,2,22,am,am
24,11,2,23,sure,sure
24,11,2,24,I,i
24,11,2,25,could,could
24,11,2,26,not,not
24,11,2,27,be,be
24,11,2,28,deceived,deceived
24,11,3,0,"""",
24,12,0,0,"""All",all
24,12,0,1,this,this
24,12,0,2,"""",
24,12,0,3,thought,thought
24,12,0,4,Elinor,elinor
24,12,0,5,"""is",is
24,12,0,6,very,very
24,12,0,7,pretty,pretty
24,12,1,0,but,but
24,12,1,1,it,it
24,12,1,2,can,can
24,12,1,3,impose,impose
24,12,1,4,upon,upon
24,12,1,5,neither,neither
24,12,1,6,of,of
24,12,1,7,us,us
24,12,2,0,"""",
24,13,0,0,"""But",but
24,13,0,1,what,what
24,13,0,2,"""",
24,13,0,3,said,said
24,13,0,4,she,she
24,13,0,5,after,after
24,13,0,6,a,a
24,13,0,7,short,short
24,13,0,8,silence,silence
24,13,0,9,"""are",are
24,13,0,10,your,your
24,13,0,11,views,views
24,13,1,0,or,or
24,13,1,1,have,have
24,13,1,2,you,you
24,13,1,3,none,none
24,13,1,4,but,but
24,13,1,5,that,that
24,13,1,6,of,of
24,13,1,7,waiting,waiting
24,13,1,8,for,for
24,13,1,9,Mrs,mrs
24,13,2,0,Ferrars,ferrars
24,13,2,1,s,s
24,13,2,2,death,death
24,13,2,3,which,which
24,13,2,4,is,is
24,13,2,5,a,a
24,13,2,6,melancholy,melancholy
24,13,2,7,and,and
24,13,2,8,shocking,shocking
24,13,2,9,extremity,extremity
24,13,3,0,,
24,13,3,1,Is,is
24,13,3,2,her,her
24,13,3,3,son,son
24,13,3,4,determined,determined
24,13,3,5,to,to
24,13,3,6,submit,submit
24,13,3,7,to,to
24,13,3,8,this,this
24,13,3,9,and,and
24,13,3,10,to,to
24,13,3,11,all,all
24,13,3,12,the,the
24,13,3,13,tediousness,tediousness
24,13,3,14,of,of
24,13,3,15,the,the
24,13,3,16,many,many
24,13,3,17,years,years
24,13,3,18,of,of
24,13,3,19,suspense,suspense
24,13,3,20,in,in
24,13,3,21,which,which
24,13,3,22,it,it
24,13,3,23,may,may
24,13,3,24,involve,involve
24,13,3,25,you,you
24,13,3,26,rather,rather
24,13,3,27,than,than
24,13,3,28,run,run
24,13,3,29,the,the
24,13,3,30,risk,risk
24,13,3,31,of,of
24,13,3,32,her,her
24,13,3,33,displeasure,displeasure
24,13,3,34,for,for
24,13,3,35,a,a
24,13,3,36,while,while
24,13,3,37,by,by
24,13,3,38,owning,owning
24,13,3,39,the,the
24,13,3,40,truth,truth
24,13,4,0,"""",
24,14,0,0,"""If",if
24,14,0,1,we,we
24,14,0,2,could,could
24,14,0,3,be,be
24,14,0,4,certain,certain
24,14,0,5,that,that
24,14,0,6,it,it
24,14,0,7,would,would
24,14,0,8,be,be
24,14,0,9,only,only
24,14,0,10,for,for
24,14,0,11,a,a
24,14,0,12,while,while
24,14,1,0,But,but
24,14,1,1,Mrs,mrs
24,14,2,0,Ferrars,ferrars
24,14,2,1,is,is
24,14,2,2,a,a
24,14,2,3,very,very
24,14,2,4,headstrong,headstrong
24,14,2,5,proud,proud
24,14,2,6,woman,woman
24,14,2,7,and,and
24,14,2,8,in,in
24,14,2,9,her,her
24,14,2,10,first,first
24,14,2,11,fit,fit
24,14,2,12,of,of
24,14,2,13,anger,anger
24,14,2,14,upon,upon
24,14,2,15,hearing,hearing
24,14,2,16,it,it
24,14,2,17,would,would
24,14,2,18,very,very
24,14,2,19,likely,likely
24,14,2,20,secure,secure
24,14,2,21,every,every
24,14,2,22,thing,thing
24,14,2,23,to,to
24,14,2,24,Robert,robert
24,14,2,25,and,and
24,14,2,26,the,the
24,14,2,27,idea,idea
24,14,2,28,of,of
24,14,2,29,that,that
24,14,2,30,for,for
24,14,2,31,Edward,edward
24,14,2,32,s,s
24,14,2,33,sake,sake
24,14,2,34,frightens,frightens
24,14,2,35,away,away
24,14,2,36,all,all
24,14,2,37,my,my
24,14,2,38,inclination,inclination
24,14,2,39,for,for
24,14,2,40,hasty,hasty
24,14,2,41,measures,measures
24,14,3,0,"""",
24,15,0,0,"""And",and
24,15,0,1,for,for
24,15,0,2,your,your
24,15,0,3,own,own
24,15,0,4,sake,sake
24,15,0,5,too,too
24,15,0,6,or,or
24,15,0,7,you,you
24,15,0,8,are,are
24,15,0,9,carrying,carrying
24,15,0,10,your,your
24,15,0,11,disinterestedness,disinterestedness
24,15,0,12,beyond,beyond
24,15,0,13,reason,reason
24,15,1,0,"""",
24,16,0,0,Lucy,lucy
24,16,0,1,looked,looked
24,16,0,2,at,at
24,16,0,3,Elinor,elinor
24,16,0,4,again,again
24,16,0,5,and,and
24,16,0,6,was,was
24,16,0,7,silent,silent
24,17,0,0,"""Do",do
24,17,0,1,you,you
24,17,0,2,know,know
24,17,0,3,Mr,mr
24,17,1,0,Robert,robert
24,17,1,1,Ferrars,ferrars
24,17,2,0,"""",
24,17,2,1,asked,asked
24,17,2,2,Elinor,elinor
24,18,0,0,"""Not",not
24,18,0,1,at,at
24,18,0,2,all,all
24,18,0,3,I,i
24,18,0,4,never,never
24,18,0,5,saw,saw
24,18,0,6,him,him
24,18,1,0,but,but
24,18,1,1,I,i
24,18,1,2,fancy,fancy
24,18,1,3,he,he
24,18,1,4,is,is
24,18,1,5,very,very
24,18,1,6,unlike,unlike
24,18,1,7,his,his
24,18,1,8,brother,brother
24,18,1,9,silly,silly
24,18,1,10,and,and
24,18,1,11,a,a
24,18,1,12,great,great
24,18,1,13,coxcomb,coxcomb
24,18,2,0,"""",
24,19,0,0,"""A",a
24,19,0,1,great,great
24,19,0,2,coxcomb,coxcomb
24,19,1,0,"""",
24,19,1,1,repeated,repeated
24,19,1,2,Miss,miss
24,19,1,3,Steele,steele
24,19,1,4,whose,whose
24,19,1,5,ear,ear
24,19,1,6,had,had
24,19,1,7,caught,caught
24,19,1,8,those,those
24,19,1,9,words,words
24,19,1,10,by,by
24,19,1,11,a,a
24,19,1,12,sudden,sudden
24,19,1,13,pause,pause
24,19,1,14,in,in
24,19,1,15,Marianne,marianne
24,19,1,16,s,s
24,19,1,17,music,music
24,19,2,0,,
24,19,2,1,"""Oh",oh
24,19,2,2,they,they
24,19,2,3,are,are
24,19,2,4,talking,talking
24,19,2,5,of,of
24,19,2,6,their,their
24,19,2,7,favourite,favourite
24,19,2,8,beaux,beaux
24,19,2,9,I,i
24,19,2,10,dare,dare
24,19,2,11,say,say
24,19,3,0,"""",
24,20,0,0,"""No",no
24,20,0,1,sister,sister
24,20,0,2,"""",
24,20,0,3,cried,cried
24,20,0,4,Lucy,lucy
24,20,0,5,"""you",you
24,20,0,6,are,are
24,20,0,7,mistaken,mistaken
24,20,0,8,there,there
24,20,0,9,our,our
24,20,0,10,favourite,favourite
24,20,0,11,beaux,beaux
24,20,0,12,are,are
24,20,0,13,NOT,not
24,20,0,14,great,great
24,20,0,15,coxcombs,coxcombs
24,20,1,0,"""",
24,21,0,0,"""I",i
24,21,0,1,can,can
24,21,0,2,answer,answer
24,21,0,3,for,for
24,21,0,4,it,it
24,21,0,5,that,that
24,21,0,6,Miss,miss
24,21,0,7,Dashwood,dashwood
24,21,0,8,s,s
24,21,0,9,is,is
24,21,0,10,not,not
24,21,0,11,"""",
24,21,0,12,said,said
24,21,0,13,Mrs,mrs
24,21,1,0,Jennings,jennings
24,21,1,1,laughing,laughing
24,21,1,2,heartily,heartily
24,21,2,0,"""for",for
24,21,2,1,he,he
24,21,2,2,is,is
24,21,2,3,one,one
24,21,2,4,of,of
24,21,2,5,the,the
24,21,2,6,modestest,modestest
24,21,2,7,prettiest,prettiest
24,21,2,8,behaved,behaved
24,21,2,9,young,young
24,21,2,10,men,men
24,21,2,11,I,i
24,21,2,12,ever,ever
24,21,2,13,saw,saw
24,21,3,0,but,but
24,21,3,1,as,as
24,21,3,2,for,for
24,21,3,3,Lucy,lucy
24,21,3,4,she,she
24,21,3,5,is,is
24,21,3,6,such,such
24,21,3,7,a,a
24,21,3,8,sly,sly
24,21,3,9,little,little
24,21,3,10,creature,creature
24,21,3,11,there,there
24,21,3,12,is,is
24,21,3,13,no,no
24,21,3,14,finding,finding
24,21,3,15,out,out
24,21,3,16,who,who
24,21,3,17,SHE,she
24,21,3,18,likes,likes
24,21,4,0,"""",
24,22,0,0,"""Oh",oh
24,22,0,1,"""",
24,22,0,2,cried,cried
24,22,0,3,Miss,miss
24,22,0,4,Steele,steele
24,22,0,5,looking,looking
24,22,0,6,significantly,significantly
24,22,0,7,round,round
24,22,0,8,at,at
24,22,0,9,them,them
24,22,0,10,"""I",i
24,22,0,11,dare,dare
24,22,0,12,say,say
24,22,0,13,Lucy,lucy
24,22,0,14,s,s
24,22,0,15,beau,beau
24,22,0,16,is,is
24,22,0,17,quite,quite
24,22,0,18,as,as
24,22,0,19,modest,modest
24,22,0,20,and,and
24,22,0,21,pretty,pretty
24,22,0,22,behaved,behaved
24,22,0,23,as,as
24,22,0,24,Miss,miss
24,22,0,25,Dashwood,dashwood
24,22,0,26,s,s
24,22,1,0,"""",
24,23,0,0,Elinor,elinor
24,23,0,1,blushed,blushed
24,23,0,2,in,in
24,23,0,3,spite,spite
24,23,0,4,of,of
24,23,0,5,herself,herself
24,23,1,0,Lucy,lucy
24,23,1,1,bit,bit
24,23,1,2,her,her
24,23,1,3,lip,lip
24,23,1,4,and,and
24,23,1,5,looked,looked
24,23,1,6,angrily,angrily
24,23,1,7,at,at
24,23,1,8,her,her
24,23,1,9,sister,sister
24,23,2,0,A,a
24,23,2,1,mutual,mutual
24,23,2,2,silence,silence
24,23,2,3,took,took
24,23,2,4,place,place
24,23,2,5,for,for
24,23,2,6,some,some
24,23,2,7,time,time
24,23,3,0,Lucy,lucy
24,23,3,1,first,first
24,23,3,2,put,put
24,23,3,3,an,an
24,23,3,4,end,end
24,23,3,5,to,to
24,23,3,6,it,it
24,23,3,7,by,by
24,23,3,8,saying,saying
24,23,3,9,in,in
24,23,3,10,a,a
24,23,3,11,lower,lower
24,23,3,12,tone,tone
24,23,3,13,though,though
24,23,3,14,Marianne,marianne
24,23,3,15,was,was
24,23,3,16,then,then
24,23,3,17,giving,giving
24,23,3,18,them,them
24,23,3,19,the,the
24,23,3,20,powerful,powerful
24,23,3,21,protection,protection
24,23,3,22,of,of
24,23,3,23,a,a
24,23,3,24,very,very
24,23,3,25,magnificent,magnificent
24,23,3,26,concerto,concerto
24,23,3,27,,
24,24,0,0,"""I",i
24,24,0,1,will,will
24,24,0,2,honestly,honestly
24,24,0,3,tell,tell
24,24,0,4,you,you
24,24,0,5,of,of
24,24,0,6,one,one
24,24,0,7,scheme,scheme
24,24,0,8,which,which
24,24,0,9,has,has
24,24,0,10,lately,lately
24,24,0,11,come,come
24,24,0,12,into,into
24,24,0,13,my,my
24,24,0,14,head,head
24,24,0,15,for,for
24,24,0,16,bringing,bringing
24,24,0,17,matters,matters
24,24,0,18,to,to
24,24,0,19,bear,bear
24,24,1,0,indeed,indeed
24,24,1,1,I,i
24,24,1,2,am,am
24,24,1,3,bound,bound
24,24,1,4,to,to
24,24,1,5,let,let
24,24,1,6,you,you
24,24,1,7,into,into
24,24,1,8,the,the
24,24,1,9,secret,secret
24,24,1,10,for,for
24,24,1,11,you,you
24,24,1,12,are,are
24,24,1,13,a,a
24,24,1,14,party,party
24,24,1,15,concerned,concerned
24,24,2,0,I,i
24,24,2,1,dare,dare
24,24,2,2,say,say
24,24,2,3,you,you
24,24,2,4,have,have
24,24,2,5,seen,seen
24,24,2,6,enough,enough
24,24,2,7,of,of
24,24,2,8,Edward,edward
24,24,2,9,to,to
24,24,2,10,know,know
24,24,2,11,that,that
24,24,2,12,he,he
24,24,2,13,would,would
24,24,2,14,prefer,prefer
24,24,2,15,the,the
24,24,2,16,church,church
24,24,2,17,to,to
24,24,2,18,every,every
24,24,2,19,other,other
24,24,2,20,profession,profession
24,24,3,0,now,now
24,24,3,1,my,my
24,24,3,2,plan,plan
24,24,3,3,is,is
24,24,3,4,that,that
24,24,3,5,he,he
24,24,3,6,should,should
24,24,3,7,take,take
24,24,3,8,orders,orders
24,24,3,9,as,as
24,24,3,10,soon,soon
24,24,3,11,as,as
24,24,3,12,he,he
24,24,3,13,can,can
24,24,3,14,and,and
24,24,3,15,then,then
24,24,3,16,through,through
24,24,3,17,your,your
24,24,3,18,interest,interest
24,24,3,19,which,which
24,24,3,20,I,i
24,24,3,21,am,am
24,24,3,22,sure,sure
24,24,3,23,you,you
24,24,3,24,would,would
24,24,3,25,be,be
24,24,3,26,kind,kind
24,24,3,27,enough,enough
24,24,3,28,to,to
24,24,3,29,use,use
24,24,3,30,out,out
24,24,3,31,of,of
24,24,3,32,friendship,friendship
24,24,3,33,for,for
24,24,3,34,him,him
24,24,3,35,and,and
24,24,3,36,I,i
24,24,3,37,hope,hope
24,24,3,38,out,out
24,24,3,39,of,of
24,24,3,40,some,some
24,24,3,41,regard,regard
24,24,3,42,to,to
24,24,3,43,me,me
24,24,3,44,your,your
24,24,3,45,brother,brother
24,24,3,46,might,might
24,24,3,47,be,be
24,24,3,48,persuaded,persuaded
24,24,3,49,to,to
24,24,3,50,give,give
24,24,3,51,him,him
24,24,3,52,Norland,norland
24,24,3,53,living,living
24,24,4,0,which,which
24,24,4,1,I,i
24,24,4,2,understand,understand
24,24,4,3,is,is
24,24,4,4,a,a
24,24,4,5,very,very
24,24,4,6,good,good
24,24,4,7,one,one
24,24,4,8,and,and
24,24,4,9,the,the
24,24,4,10,present,present
24,24,4,11,incumbent,incumbent
24,24,4,12,not,not
24,24,4,13,likely,likely
24,24,4,14,to,to
24,24,4,15,live,live
24,24,4,16,a,a
24,24,4,17,great,great
24,24,4,18,while,while
24,24,5,0,That,that
24,24,5,1,would,would
24,24,5,2,be,be
24,24,5,3,enough,enough
24,24,5,4,for,for
24,24,5,5,us,us
24,24,5,6,to,to
24,24,5,7,marry,marry
24,24,5,8,upon,upon
24,24,5,9,and,and
24,24,5,10,we,we
24,24,5,11,might,might
24,24,5,12,trust,trust
24,24,5,13,to,to
24,24,5,14,time,time
24,24,5,15,and,and
24,24,5,16,chance,chance
24,24,5,17,for,for
24,24,5,18,the,the
24,24,5,19,rest,rest
24,24,6,0,"""",
24,25,0,0,"""I",i
24,25,0,1,should,should
24,25,0,2,always,always
24,25,0,3,be,be
24,25,0,4,happy,happy
24,25,0,5,"""",
24,25,0,6,replied,replied
24,25,0,7,Elinor,elinor
24,25,0,8,"""to",to
24,25,0,9,show,show
24,25,0,10,any,any
24,25,0,11,mark,mark
24,25,0,12,of,of
24,25,0,13,my,my
24,25,0,14,esteem,esteem
24,25,0,15,and,and
24,25,0,16,friendship,friendship
24,25,0,17,for,for
24,25,0,18,Mr,mr
24,25,1,0,Ferrars,ferrars
24,25,2,0,but,but
24,25,2,1,do,do
24,25,2,2,you,you
24,25,2,3,not,not
24,25,2,4,perceive,perceive
24,25,2,5,that,that
24,25,2,6,my,my
24,25,2,7,interest,interest
24,25,2,8,on,on
24,25,2,9,such,such
24,25,2,10,an,an
24,25,2,11,occasion,occasion
24,25,2,12,would,would
24,25,2,13,be,be
24,25,2,14,perfectly,perfectly
24,25,2,15,unnecessary,unnecessary
24,25,3,0,He,he
24,25,3,1,is,is
24,25,3,2,brother,brother
24,25,3,3,to,to
24,25,3,4,Mrs,mrs
24,25,4,0,John,john
24,25,4,1,Dashwood,dashwood
24,25,4,2,THAT,that
24,25,4,3,must,must
24,25,4,4,be,be
24,25,4,5,recommendation,recommendation
24,25,4,6,enough,enough
24,25,4,7,to,to
24,25,4,8,her,her
24,25,4,9,husband,husband
24,25,5,0,"""",
24,26,0,0,"""But",but
24,26,0,1,Mrs,mrs
24,26,1,0,John,john
24,26,1,1,Dashwood,dashwood
24,26,1,2,would,would
24,26,1,3,not,not
24,26,1,4,much,much
24,26,1,5,approve,approve
24,26,1,6,of,of
24,26,1,7,Edward,edward
24,26,1,8,s,s
24,26,1,9,going,going
24,26,1,10,into,into
24,26,1,11,orders,orders
24,26,2,0,"""",
24,27,0,0,"""Then",then
24,27,0,1,I,i
24,27,0,2,rather,rather
24,27,0,3,suspect,suspect
24,27,0,4,that,that
24,27,0,5,my,my
24,27,0,6,interest,interest
24,27,0,7,would,would
24,27,0,8,do,do
24,27,0,9,very,very
24,27,0,10,little,little
24,27,1,0,"""",
24,28,0,0,They,they
24,28,0,1,were,were
24,28,0,2,again,again
24,28,0,3,silent,silent
24,28,0,4,for,for
24,28,0,5,many,many
24,28,0,6,minutes,minutes
24,28,1,0,At,at
24,28,1,1,length,length
24,28,1,2,Lucy,lucy
24,28,1,3,exclaimed,exclaimed
24,28,1,4,with,with
24,28,1,5,a,a
24,28,1,6,deep,deep
24,28,1,7,sigh,sigh
24,28,1,8,,
24,29,0,0,"""I",i
24,29,0,1,believe,believe
24,29,0,2,it,it
24,29,0,3,would,would
24,29,0,4,be,be
24,29,0,5,the,the
24,29,0,6,wisest,wisest
24,29,0,7,way,way
24,29,0,8,to,to
24,29,0,9,put,put
24,29,0,10,an,an
24,29,0,11,end,end
24,29,0,12,to,to
24,29,0,13,the,the
24,29,0,14,business,business
24,29,0,15,at,at
24,29,0,16,once,once
24,29,0,17,by,by
24,29,0,18,dissolving,dissolving
24,29,0,19,the,the
24,29,0,20,engagement,engagement
24,29,1,0,We,we
24,29,1,1,seem,seem
24,29,1,2,so,so
24,29,1,3,beset,beset
24,29,1,4,with,with
24,29,1,5,difficulties,difficulties
24,29,1,6,on,on
24,29,1,7,every,every
24,29,1,8,side,side
24,29,1,9,that,that
24,29,1,10,though,though
24,29,1,11,it,it
24,29,1,12,would,would
24,29,1,13,make,make
24,29,1,14,us,us
24,29,1,15,miserable,miserable
24,29,1,16,for,for
24,29,1,17,a,a
24,29,1,18,time,time
24,29,1,19,we,we
24,29,1,20,should,should
24,29,1,21,be,be
24,29,1,22,happier,happier
24,29,1,23,perhaps,perhaps
24,29,1,24,in,in
24,29,1,25,the,the
24,29,1,26,end,end
24,29,2,0,But,but
24,29,2,1,you,you
24,29,2,2,will,will
24,29,2,3,not,not
24,29,2,4,give,give
24,29,2,5,me,me
24,29,2,6,your,your
24,29,2,7,advice,advice
24,29,2,8,Miss,miss
24,29,2,9,Dashwood,dashwood
24,29,3,0,"""",
24,30,0,0,"""No",no
24,30,0,1,"""",
24,30,0,2,answered,answered
24,30,0,3,Elinor,elinor
24,30,0,4,with,with
24,30,0,5,a,a
24,30,0,6,smile,smile
24,30,0,7,which,which
24,30,0,8,concealed,concealed
24,30,0,9,very,very
24,30,0,10,agitated,agitated
24,30,0,11,feelings,feelings
24,30,0,12,"""on",on
24,30,0,13,such,such
24,30,0,14,a,a
24,30,0,15,subject,subject
24,30,0,16,I,i
24,30,0,17,certainly,certainly
24,30,0,18,will,will
24,30,0,19,not,not
24,30,1,0,You,you
24,30,1,1,know,know
24,30,1,2,very,very
24,30,1,3,well,well
24,30,1,4,that,that
24,30,1,5,my,my
24,30,1,6,opinion,opinion
24,30,1,7,would,would
24,30,1,8,have,have
24,30,1,9,no,no
24,30,1,10,weight,weight
24,30,1,11,with,with
24,30,1,12,you,you
24,30,1,13,unless,unless
24,30,1,14,it,it
24,30,1,15,were,were
24,30,1,16,on,on
24,30,1,17,the,the
24,30,1,18,side,side
24,30,1,19,of,of
24,30,1,20,your,your
24,30,1,21,wishes,wishes
24,30,2,0,"""",
24,31,0,0,"""Indeed",indeed
24,31,0,1,you,you
24,31,0,2,wrong,wrong
24,31,0,3,me,me
24,31,0,4,"""",
24,31,0,5,replied,replied
24,31,0,6,Lucy,lucy
24,31,0,7,with,with
24,31,0,8,great,great
24,31,0,9,solemnity,solemnity
24,31,1,0,"""I",i
24,31,1,1,know,know
24,31,1,2,nobody,nobody
24,31,1,3,of,of
24,31,1,4,whose,whose
24,31,1,5,judgment,judgment
24,31,1,6,I,i
24,31,1,7,think,think
24,31,1,8,so,so
24,31,1,9,highly,highly
24,31,1,10,as,as
24,31,1,11,I,i
24,31,1,12,do,do
24,31,1,13,of,of
24,31,1,14,yours,yours
24,31,2,0,and,and
24,31,2,1,I,i
24,31,2,2,do,do
24,31,2,3,really,really
24,31,2,4,believe,believe
24,31,2,5,that,that
24,31,2,6,if,if
24,31,2,7,you,you
24,31,2,8,was,was
24,31,2,9,to,to
24,31,2,10,say,say
24,31,2,11,to,to
24,31,2,12,me,me
24,31,2,13,I,i
24,31,2,14,advise,advise
24,31,2,15,you,you
24,31,2,16,by,by
24,31,2,17,all,all
24,31,2,18,means,means
24,31,2,19,to,to
24,31,2,20,put,put
24,31,2,21,an,an
24,31,2,22,end,end
24,31,2,23,to,to
24,31,2,24,your,your
24,31,2,25,engagement,engagement
24,31,2,26,with,with
24,31,2,27,Edward,edward
24,31,2,28,Ferrars,ferrars
24,31,2,29,it,it
24,31,2,30,will,will
24,31,2,31,be,be
24,31,2,32,more,more
24,31,2,33,for,for
24,31,2,34,the,the
24,31,2,35,happiness,happiness
24,31,2,36,of,of
24,31,2,37,both,both
24,31,2,38,of,of
24,31,2,39,you,you
24,31,2,40,I,i
24,31,2,41,should,should
24,31,2,42,resolve,resolve
24,31,2,43,upon,upon
24,31,2,44,doing,doing
24,31,2,45,it,it
24,31,2,46,immediately,immediately
24,31,3,0,"""",
24,32,0,0,Elinor,elinor
24,32,0,1,blushed,blushed
24,32,0,2,for,for
24,32,0,3,the,the
24,32,0,4,insincerity,insincerity
24,32,0,5,of,of
24,32,0,6,Edward,edward
24,32,0,7,s,s
24,32,0,8,future,future
24,32,0,9,wife,wife
24,32,0,10,and,and
24,32,0,11,replied,replied
24,32,0,12,"""This",this
24,32,0,13,compliment,compliment
24,32,0,14,would,would
24,32,0,15,effectually,effectually
24,32,0,16,frighten,frighten
24,32,0,17,me,me
24,32,0,18,from,from
24,32,0,19,giving,giving
24,32,0,20,any,any
24,32,0,21,opinion,opinion
24,32,0,22,on,on
24,32,0,23,the,the
24,32,0,24,subject,subject
24,32,0,25,had,had
24,32,0,26,I,i
24,32,0,27,formed,formed
24,32,0,28,one,one
24,32,1,0,It,it
24,32,1,1,raises,raises
24,32,1,2,my,my
24,32,1,3,influence,influence
24,32,1,4,much,much
24,32,1,5,too,too
24,32,1,6,high,high
24,32,2,0,the,the
24,32,2,1,power,power
24,32,2,2,of,of
24,32,2,3,dividing,dividing
24,32,2,4,two,two
24,32,2,5,people,people
24,32,2,6,so,so
24,32,2,7,tenderly,tenderly
24,32,2,8,attached,attached
24,32,2,9,is,is
24,32,2,10,too,too
24,32,2,11,much,much
24,32,2,12,for,for
24,32,2,13,an,an
24,32,2,14,indifferent,indifferent
24,32,2,15,person,person
24,32,3,0,"""",
24,33,0,0,"""",
24,33,0,1,Tis,tis
24,33,0,2,because,because
24,33,0,3,you,you
24,33,0,4,are,are
24,33,0,5,an,an
24,33,0,6,indifferent,indifferent
24,33,0,7,person,person
24,33,0,8,"""",
24,33,0,9,said,said
24,33,0,10,Lucy,lucy
24,33,0,11,with,with
24,33,0,12,some,some
24,33,0,13,pique,pique
24,33,0,14,and,and
24,33,0,15,laying,laying
24,33,0,16,a,a
24,33,0,17,particular,particular
24,33,0,18,stress,stress
24,33,0,19,on,on
24,33,0,20,those,those
24,33,0,21,words,words
24,33,0,22,"""that",that
24,33,0,23,your,your
24,33,0,24,judgment,judgment
24,33,0,25,might,might
24,33,0,26,justly,justly
24,33,0,27,have,have
24,33,0,28,such,such
24,33,0,29,weight,weight
24,33,0,30,with,with
24,33,0,31,me,me
24,33,1,0,If,if
24,33,1,1,you,you
24,33,1,2,could,could
24,33,1,3,be,be
24,33,1,4,supposed,supposed
24,33,1,5,to,to
24,33,1,6,be,be
24,33,1,7,biased,biased
24,33,1,8,in,in
24,33,1,9,any,any
24,33,1,10,respect,respect
24,33,1,11,by,by
24,33,1,12,your,your
24,33,1,13,own,own
24,33,1,14,feelings,feelings
24,33,1,15,your,your
24,33,1,16,opinion,opinion
24,33,1,17,would,would
24,33,1,18,not,not
24,33,1,19,be,be
24,33,1,20,worth,worth
24,33,1,21,having,having
24,33,2,0,"""",
24,34,0,0,Elinor,elinor
24,34,0,1,thought,thought
24,34,0,2,it,it
24,34,0,3,wisest,wisest
24,34,0,4,to,to
24,34,0,5,make,make
24,34,0,6,no,no
24,34,0,7,answer,answer
24,34,0,8,to,to
24,34,0,9,this,this
24,34,0,10,lest,lest
24,34,0,11,they,they
24,34,0,12,might,might
24,34,0,13,provoke,provoke
24,34,0,14,each,each
24,34,0,15,other,other
24,34,0,16,to,to
24,34,0,17,an,an
24,34,0,18,unsuitable,unsuitable
24,34,0,19,increase,increase
24,34,0,20,of,of
24,34,0,21,ease,ease
24,34,0,22,and,and
24,34,0,23,unreserve,unreserve
24,34,1,0,and,and
24,34,1,1,was,was
24,34,1,2,even,even
24,34,1,3,partly,partly
24,34,1,4,determined,determined
24,34,1,5,never,never
24,34,1,6,to,to
24,34,1,7,mention,mention
24,34,1,8,the,the
24,34,1,9,subject,subject
24,34,1,10,again,again
24,34,2,0,Another,another
24,34,2,1,pause,pause
24,34,2,2,therefore,therefore
24,34,2,3,of,of
24,34,2,4,many,many
24,34,2,5,minutes,minutes
24,34,2,6,duration,duration
24,34,2,7,succeeded,succeeded
24,34,2,8,this,this
24,34,2,9,speech,speech
24,34,2,10,and,and
24,34,2,11,Lucy,lucy
24,34,2,12,was,was
24,34,2,13,still,still
24,34,2,14,the,the
24,34,2,15,first,first
24,34,2,16,to,to
24,34,2,17,end,end
24,34,2,18,it,it
24,35,0,0,"""Shall",shall
24,35,0,1,you,you
24,35,0,2,be,be
24,35,0,3,in,in
24,35,0,4,town,town
24,35,0,5,this,this
24,35,0,6,winter,winter
24,35,0,7,Miss,miss
24,35,0,8,Dashwood,dashwood
24,35,1,0,"""",
24,35,1,1,said,said
24,35,1,2,she,she
24,35,1,3,with,with
24,35,1,4,all,all
24,35,1,5,her,her
24,35,1,6,accustomary,accustomary
24,35,1,7,complacency,complacency
24,36,0,0,"""Certainly",certainly
24,36,0,1,not,not
24,36,1,0,"""",
24,37,0,0,"""I",i
24,37,0,1,am,am
24,37,0,2,sorry,sorry
24,37,0,3,for,for
24,37,0,4,that,that
24,37,0,5,"""",
24,37,0,6,returned,returned
24,37,0,7,the,the
24,37,0,8,other,other
24,37,0,9,while,while
24,37,0,10,her,her
24,37,0,11,eyes,eyes
24,37,0,12,brightened,brightened
24,37,0,13,at,at
24,37,0,14,the,the
24,37,0,15,information,information
24,37,0,16,"""it",it
24,37,0,17,would,would
24,37,0,18,have,have
24,37,0,19,gave,gave
24,37,0,20,me,me
24,37,0,21,such,such
24,37,0,22,pleasure,pleasure
24,37,0,23,to,to
24,37,0,24,meet,meet
24,37,0,25,you,you
24,37,0,26,there,there
24,37,1,0,But,but
24,37,1,1,I,i
24,37,1,2,dare,dare
24,37,1,3,say,say
24,37,1,4,you,you
24,37,1,5,will,will
24,37,1,6,go,go
24,37,1,7,for,for
24,37,1,8,all,all
24,37,1,9,that,that
24,37,2,0,To,to
24,37,2,1,be,be
24,37,2,2,sure,sure
24,37,2,3,your,your
24,37,2,4,brother,brother
24,37,2,5,and,and
24,37,2,6,sister,sister
24,37,2,7,will,will
24,37,2,8,ask,ask
24,37,2,9,you,you
24,37,2,10,to,to
24,37,2,11,come,come
24,37,2,12,to,to
24,37,2,13,them,them
24,37,3,0,"""",
24,38,0,0,"""It",it
